Id,PostTypeId,AcceptedAnswerId,AccAnsTime,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
620934,1,,,,2009-03-07 0:00,,3,4366,"<p>The code below is throwaway, a failed idea to get an Enumeration to work in the new foreach loop, however I'd like to get it compiling since I keep running into an issue with generics and wild cards.  For whatever reason I cannot see how to fix it.  </p>

<p>So, what changes need to be made to make this compile?</p>

<pre><code>import java.util.Enumeration;
import java.util.HashSet;
import java.util.Iterator;
import java.util.Set;
import java.util.zip.ZipEntry;
import java.util.zip.ZipFile;


public class Main
{
    private ZipFile zipFile;

    public Set&lt;String&gt; entries()
    {
        final Set&lt;String&gt;                             names;
        final Enumeration&lt;? extends ZipEntry&gt;         enumeration;
        final IterableEnumeration&lt;? extends ZipEntry&gt; iteratable;

        names = new HashSet&lt;String&gt;();

        // zipFile.entries() returns ""Enumeration&lt;? extends ZipEntry&gt;""
        enumeration = zipFile.entries();

        // this line won't compile
        iteratable  = new IterableEnumeration&lt;? extends ZipEntry&gt;(enumeration);

        for(final ZipEntry entry : iteratable)
        {
            if(!(entry.isDirectory()))
            {
                names.add(entry.getName());
            }
        }

        return (names);
    }
}

class IterableEnumeration&lt;T&gt;
    implements Iterable&lt;T&gt;
{
    private final Enumeration&lt;T&gt; enumeration;

    public IterableEnumeration(final Enumeration&lt;T&gt; e)
    {
        enumeration = e;
    }

    public Iterator&lt;T&gt; iterator()
    {
        final EnumerationIterator&lt;T&gt; iterator;

        // yeah cannot do this since an Iterable is supposed to work multiple times on the same object and Enumeration is descructive...
        iterator = new EnumerationIterator&lt;T&gt;(enumeration);

        return (iterator);
    }
}

class EnumerationIterator&lt;T&gt;
    implements Iterator&lt;T&gt;
{
    private final Enumeration&lt;T&gt; enumeration;

    public EnumerationIterator(final Enumeration&lt;T&gt; e)
    {
        enumeration = e;
    }

    public boolean hasNext()
    {
        return (enumeration.hasMoreElements());
    }

    public T next()
    {
        return (enumeration.nextElement());
    }

    public void remove()
    {
        throw new UnsupportedOperationException(""Cannt remove via an Enumeration"");
    }
}
</code></pre>

<p>The error is:</p>

<pre><code>Main.java:26: unexpected type
found   : ? extends java.util.zip.ZipEntry
required: class or interface without bounds
        iteratable  = new IterableEnumeration&lt;? extends ZipEntry&gt;(enumeration);
                                             ^
1 error
</code></pre>
",65868,TofuBeer,20654,Oscar Reyes,2009-03-07 0:07,2009-03-07 3:16,Wildcards and generics error,<java>,1,6,,,
632370,1,632408,2009-03-10 21:44,,2009-03-10 21:32,,2,10743,"<p>I have created a small Java application to automatically test some expressions for a true/false condition.</p>

<p>I am getting two compiler errors in both jGRASP and with the javac command.</p>

<p>The code follows:</p>

<pre><code>public class MathTest {
    public static void main(String[] args) {

        int x = 10;
        int y = 20;
        int z = 30;
        String string1 = ""six"";
        String string2 = ""six"";

        if (x &lt; 10 || x &gt; 10)
            System.out.print(""True"");
        else
            System.out.print(""False"");

        if (z - y == x &amp;&amp; Math.abs(y - z) == z)
            System.out.print(""True"");
        else
            System.out.print(""False"");

        if (x &lt; 10 &amp;&amp; x &lt; 10)
            System.out.print(""True"");
        else
            System.out.print(""False"");

        if (string1.equals(string2))
            System.out.print(""True"");
        else
            System.out.print(""False"");
        if (x &gt; y || y &gt; x)
            System.out.print(""True"");
        else
            System.out.print(""False"");

        if (!(x &lt; y + z) || !(x + 10 &lt;= 20))
            System.out.print(""True"");
        else
            System.out.print(""False"");

        if (string1 == string2)
            System.out.print(""True"");
        else
            System.out.print(""False"");

    }
}
</code></pre>

<p>The error message is:</p>

<pre>
    MathTest.java:14: cannot find symbol
    symbol  : method abs(int)
    location: class Math
    if(z - y == x && Math.abs(y - z) == z)
                     ^
    ./Math.java:13: cannot find symbol
    symbol  : method abs(int)
    location: class Math
    if(z - y == x && Math.abs(y - z) == z)
                     ^
    2 errors
</pre>

<p>What am I doing wrong?</p>

<p>In the unlikely event that my instructor or any administrator from Salt Lake Community College ever comes across this question, let me make my intentions clear. This question is posted in the greatest spirit of academic honesty. I ask this question to seek general advice and help in understanding the proper way to use the Java programming language. I in no way use the work of others and represent it as my own work. I use the answers provided here as a general aid in my understanding. I do all my own work and do not copy work provided by people answering my question.</p>
",406407,Patrick Cassell,406407,Patrick Cassell,2009-04-05 19:04,2009-04-06 1:49,Cannot Find Symbol,<java>,3,1,1,2017-03-19 7:19,
632678,1,632691,2009-03-10 23:25,,2009-03-10 23:21,,-1,199,"<p>In java why is the following code not allowed by the compiler?</p>

<pre><code>public class Test {

    public static void main(String[] args) {

        int x;
        int x = 4;// the error is generated here

    }

}
</code></pre>
",68653,BloodParrot,53162,Ken Browning,2009-03-10 23:25,2009-03-10 23:25,Why do I get this compile error in Java?,<java>,2,1,,,
690028,1,690051,2009-03-27 14:44,,2009-03-27 14:39,,0,2574,"<p>This is what I'm trying to do: I'm reading a file in from the command line.
The file contains a list of data,below this paragraph is what it looks like.
The problem I'm having is with the if statements.</p>

<pre><code>import java.util.*;
import java.io.*;

public class VehicleTest {
    public static void main(String[] args) throws FileNotFoundException {
        String vehicle = ""vehicle"";
        String car = ""car"";
        String americanCar = ""american car"";
        String foreignCar = ""foreign car"";
        String truck = ""truck"";
        String bicycle = ""bicycle"";

        File file = new File(args[0]);
        Scanner input = new Scanner(file);

        String[] autos = new String[100];
        ArrayList allVehicles = new ArrayList();


        for (int i = 0; i &lt; autos.length; i++) {
            autos[i] = input.nextLine();
        }

        int j = 0;
        int i = 0;

        while (i++ &lt; autos.length) {
            if (vehicle.equalsIgnoreCase(autos[j++])) {
                Vehicle v = new Vehicle();
                v.setOwnerName(autos[j]);
                allVehicles.add(v);
            }else if(car.equalsIgnoreCase(autos[j++])){
                Car c = new Car();
                c.setOwnerName(autos[j]);
                allVehicles.add(c);
            }
        }

        for(Object a: allVehicles){
            System.out.println(a);
        }
    }
}
</code></pre>

<p>In pseudo code this would be:</p>

<pre><code>while i is less than the length of the string  array  
 if you see the word vehicle create a new vehicle object and add it to the arrayList.  
 if you see the word car create a new car object and add it to the arrayList.  
.....
</code></pre>

<p>The problems is that I get an arrayOutOfBounds exception with the code I'm using.</p>

<p>I understand that j++ is what is wrong, but how else am I supposed to iterate through the string array so that I can read each line and create the appropriate objects? I'm at a loss as to what to do. I need some help.</p>

<pre><code>foreign car  
aMarioy  
Mario's house  
(777) 777-7777  
gmario@mario.com  
false  
black  
Italy  
4415.91  

truck  
aDougy  
Doug's house  
(123) 456-7890  
hdoug@doug.com  
30  
61234.56  
8/10/2003  

vehicle  
aRobby  
Rob's house  
(987) 654-3210  
irob@rob.com  

bicycle  
bTommy  
Tom's house  
(246) 810-1214  
jtom@tom.com  
7  

truck  
bGeorge  
George's house  
(666) 666-6666  
kgeorge@george.com  
25  
51234.56  
12/4/2004  

vehicle  
bTim  
Tim's house  
(111) 111-1111  
tim@tim.com  

bicycle  
bJim  
Jim's house  
(555) 555-5555  
Ajim@jim.com  
5  

american car  
bJohn  
John's house  
(888) 888-8888  
Bjohn@john.com  
true  
green  
false  
true  

car  
cKen  
Ken's house  
(999) 999-9999  
Cken@ken.com  
false  
orange  

foreign car  
cMario  
Mario's house  
(777) 777-7777  
Dmario@mario.com  
false  
black  
Italy  
4415.91  


american car  
gSam  
Sam's house  
(333) 333-3333  
Hsam@sam.com  
false  
blue  
true  
false  
</code></pre>
",68653,BloodParrot,18771,Tomalak,2009-03-27 14:44,2009-03-27 14:53,Array Index out of bounds,<java>,4,0,,,
695795,1,695797,2009-03-30 1:52,,2009-03-30 1:49,,1,899,"<p>I have utf-8 file which I want to read and display in my java program.</p>

<p>In eclipse console(stdout) or in swing I'm getting question marks instead of correct characters.</p>

<pre><code>BufferedReader fr = new BufferedReader(
                      new InputStreamReader(
                      new FileInputStream(f),""UTF-8""));
System.out.println(fr.readLine());

inpuStreamReader.getEncoding() //prints me UTF-8
</code></pre>

<p>I generally don't have problem displaying accented letters either on the linux console or firefox etc.</p>

<p>Why is that so? I'm ill from this :/</p>

<p>thank you for help</p>
",79408,feiroox,2119,Can Berk G&#252;der,2009-03-30 1:51,2009-03-30 2:08,How to get correct encoding?,<java>,3,0,1,,
729960,1,729973,2009-04-08 13:22,,2009-04-08 13:18,,5,26768,"<p>I have a statement</p>

<pre><code>String pass = com.liferay.portal.util.PortalUtil.getUserPassword(renderRequest);
</code></pre>

<p>that causes the following error in eclipse IDE:</p>

<blockquote>
  <p>The type javax.servlet.http.HttpSession cannot be resolved. It is indirectly referenced from required .class files</p>
</blockquote>

<p>Why is this error occuring? I have added an import statement for the type but yet the error remains. How can I remove this error?</p>

<p>Thanks for your help.</p>
",68880,,507738,,2016-12-29 9:29,2016-12-29 9:29,Java type cannot be resolved,<java>,5,0,2,,
750557,1,750562,2009-04-15 6:50,,2009-04-15 6:47,,0,1058,"<p>I have this code to parse url string such as ""?var=val""
but when ""search"" is just ""var=val"" this code fails, how to make just ""var=val"" work as well?</p>

<pre><code>    StringTokenizer st1 =
    new StringTokenizer(search, ""?&amp;;"");
    while(st1.hasMoreTokens()){
        String st2= st1.nextToken();

        int ii = st2.indexOf(""="");
        if (ii &gt; 0) {
            int ib = st2.length();
            myparms.put( st2.substring(0,ii) , st2.substring(ii+1,ib) );
        }
    }
</code></pre>
",20979,,,,,2009-04-15 6:53,StringTokenizer - first string?,<java>,2,2,,,
779970,1,,,,2009-04-23 1:33,,0,222,"<p>I am repopulating a form field that a user previously filled out with Sessions in HTTP. I am grabbing the fields from the form through a servlet:</p>

<pre><code>//On servlet
String polyNum = request.getParameter(""policyNum"")
session.setAttribute(""policyNum"", polyNum);

//On JSP
&lt;td align = ""right""&gt;&lt;font color = ""#FF0000""&gt;*&lt;/font&gt;&lt;font face= ""Calibri, Arial"" size = ""3""&gt; Policy #:&lt;/font&gt;&lt;/td&gt;
&lt;td&gt;&lt;input type=""text"" name= ""policyNum"" size=""19"" tabindex = ""1"" value=""
&lt;% out.println(session.getAttribute(""policyNum"");%&gt;""&gt;
</code></pre>

<p>The Problem: When I run my JSP page, I get a leading whitespace in the textboxes of the form. Therefore, anytime I submit the form, whitespace is inserted into the database as well.</p>

<p>Any ideas? Any help would be greatly appreciated.</p>
",,Calvin,772385,,2014-02-24 4:03,2014-02-24 4:03,WhiteSpace Form TextBoxes,<java>,4,0,,,
783473,1,783530,2009-04-23 21:07,,2009-04-23 20:54,,3,2620,"<p>I am trying to run the following code from within Eclipse:</p>

<pre><code>Process process = Runtime.getRuntime().exec(""gs"");
</code></pre>

<p>However I get the exception:</p>

<blockquote>
  <p>java.io.IOException: Cannot run
  program ""gs"": error=2, No such file or
  directory</p>
</blockquote>

<p>Running gs from the command prompt (OS X) works fine from any directory as it is on my PATH.  It seems eclipse doesn't know about my path environment variable, even though I have gone into run configurations and selected PATH on the environment tab.</p>

<p>In additional effort to debug this issue I tried the following code:</p>

<pre><code>Process process = Runtime.getRuntime().exec(""echo $PATH"");
InputStream fromStdout = process.getInputStream();
byte[] byteArray = IOUtils.toByteArray(fromStdout);
System.out.println(new String(byteArray));
</code></pre>

<p>The output was $PATH, hmm.  Can someone nudge me in the correct direction?</p>
",4352,,,,,2012-01-11 10:34,Process not found when running from getRuntime.exec() from the JVM,<java>,2,0,2,,
785533,1,,,,2009-04-24 11:55,,-1,456,"<p>I am using the following code </p>

<pre><code>String sample = "" : : "";
String[] splitTime = sample.split("":"");
if ( splitTime[0].trim().equals("""") ||
        splitTime[0].trim().equals(null)) {
      System.out.println(""Inside Split 0"");
      splitTime[0] = ""0"";
 } else if (splitTime[1].trim().equals("""") ||
        splitTime[1].trim().equals(null)) {
      System.out.println(""Inside Split 1"");
      splitTime[1] = ""0"";
 }else if (splitTime[2].trim().equals("""") ||
        splitTime[2].trim().equals(null)) {
      System.out.println(""Inside Split2"");
      splitTime[2] = ""0"";
 }

 System.out.println(""Value 1 :""+splitTime[0]);
 System.out.println(""Value 2 :""+splitTime[1]);
 System.out.println(""Value 3 :""+splitTime[2]);
</code></pre>

<p>OUTPUT :<br>
Inside Split 0<br>
Value 1 :0<br>
Value 2 :  <br>
Value 3 : <br>
I don know why it is not going into second and third if-else statement. Can anyone help me?</p>
",,Raja D,6782,,2009-04-24 12:24,2018-11-30 22:55,Doubt in if/else-if logic,<java>,5,2,,,
788359,1,,,,2009-04-25 6:30,,9,8566,"<p>I am getting following warning :</p>

<pre><code>warning:[unchecked] unchecked conversion
[javac]found:java.util.List
[javac] required:java.util.List&lt;edu.fullerton.cs476s09.espressobar.jpa.espressobar_milk&gt;
return query.getResultList();
</code></pre>

<p>What may the problem and probable solution.
I am using following code:</p>

<pre><code>@Stateless
@Remote(Order.class)
//@EntityListeners(MyListener.class)
public class OrderBean implements Order
{ 
    /**
     * The entity manager object, injected by the container
     */

    @PersistenceContext

    private EntityManager manager;

    public List&lt;espressobar_milk&gt; listMilk() 
    {
        Query query = manager.createQuery(""SELECT m FROM espressobar_milk m"");
        return query.getResultList();
    }...
.....
..}
</code></pre>

<p>Thanks in advance for any suggestion.</p>
",,pramod,24181,,2009-04-25 7:05,2017-10-21 17:32,warning:[unchecked] unchecked conversion,<java>,6,0,2,,
790321,1,790325,2009-04-26 6:03,,2009-04-26 5:59,,1,6537,"<p>OK here is my problem.  I have a linked list of card objects.</p>

<p>I have the following method</p>

<pre><code>  public void removeCard(Card card){
        cards.remove(card);

  }
</code></pre>

<p>if I create Card c = new Card(5,C); for example</p>

<p>and there is a card with the exact same values 2, and C in the linked list (cards).</p>

<p>If I call the method  CardPile.remove(card)<br>
I dont get any errors, but the element that's equal to the parameter card is not removed.
Any ideas why this is not happening?</p>

<pre><code>import java.util.LinkedList;

public class CardPile {

    final char [] suit = {'C','D','H','S'};
    final char [] rank = {'A','2','3','4','5','6','7','8','9','T','J','Q','K'};

    LinkedList&lt;Card&gt; cards;


    public CardPile(){
            cards = new LinkedList&lt;Card&gt;();
    }


    public void addCard(Card card){
            cards.addLast(card);
    }
    public void removeCard(Card card){
            cards.remove(card);

    }
    public void removeSpecial(Card card){
            LinkedList&lt;Card&gt; temp = new LinkedList&lt;Card&gt;();
            for(int i=0; i&lt;cards.size(); i++){
                    if(cards.get(i).equals(card)){
                            temp.add(cards.get(i));

                    }
            }
            cards = temp;
    }

    public void listCards(){
            for(int i=0; i&lt;cards.size(); i++){
                    System.out.print(cards.get(i).toString()+"" "");
            }
            System.out.println();
    }

    public boolean isEmpty(){
            if(cards.size()==0)
                    return true;
            else
                    return false;
    }

    public Card drawCard(){
            return cards.removeLast();
    }

    public boolean hasCard(Card card){
            int index = 0;
            boolean contained = false;
            if(cards.size()==0){
                    System.out.println(""error, cards size is 0"");
                    return false;
            }
            else{
                    while(index&lt;cards.size() &amp;&amp; !contained){
                            if(cards.get(index).isEqual(card)){
                                    System.out.println(""Card found"");
                                    contained=true;
                            }
                            index++;
                    }
            }

            return contained;
    }
}
</code></pre>
",69514,,635608,,2012-10-16 5:37,2012-10-16 5:37,Remove element from linked list JAVA,<java>,4,0,,,
